Dc_Dist,Dispatch_Date,UCR_General
22,14-11-07,800
22,16-11-07,800
22,17-11-07,800
22,20-11-07,800
22,20-11-07,800
22,21-11-07,800
22,26-11-07,800
22,26-11-07,800
22,28-11-07,800
22,28-11-07,800
22,28-11-07,800
22,30-11-07,800
22,30-11-07,800
22,02-12-07,800
22,06-12-07,800
22,09-12-07,800
22,11-12-07,800
22,11-12-07,800
22,12-12-07,800
22,13-12-07,800
22,13-12-07,800
22,13-12-07,800
22,14-12-07,800
22,16-12-07,800
22,17-12-07,800
22,17-12-07,800
22,22-12-07,800
22,26-12-07,800
22,28-12-07,800
22,28-12-07,800
22,29-12-07,800
22,30-12-07,800
9,01-05-07,800
9,02-05-07,800
9,09-08-07,800
9,17-10-07,800
9,04-11-07,800
12,01-02-07,800
12,11-06-07,800
24,18-11-07,800
24,18-11-07,800
24,18-11-07,800
24,20-11-07,800
24,20-11-07,800
24,21-11-07,800
24,21-11-07,800
24,22-11-07,800
24,22-11-07,800
24,24-11-07,800
24,25-11-07,800
25,21-12-07,800
25,21-12-07,800
25,23-12-07,800
25,24-12-07,800
25,25-12-07,800
24,25-11-07,800
24,25-11-07,800
24,26-11-07,800
24,29-11-07,800
24,30-11-07,800
24,30-11-07,800
24,30-11-07,800
24,02-12-07,800
24,04-12-07,800
24,04-12-07,800
25,26-12-07,800
25,26-12-07,800
25,27-12-07,800
25,28-12-07,800
25,29-12-07,800
25,29-12-07,800
25,29-12-07,800
26,25-10-07,800
26,26-10-07,800
26,29-10-07,800
26,30-10-07,800
26,05-11-07,800
26,06-11-07,800
26,07-11-07,800
26,09-11-07,800
26,13-11-07,800
26,14-11-07,800
26,26-11-07,800
26,26-11-07,800
26,28-11-07,800
26,04-12-07,800
26,06-12-07,800
26,08-12-07,800
26,14-12-07,800
26,26-12-07,800
26,30-12-07,800
26,30-12-07,800
16,16-01-07,800
16,25-04-07,800
16,23-05-07,800
16,21-08-07,800
18,03-02-07,800
18,17-06-07,800
24,24-10-07,800
24,24-10-07,800
24,24-10-07,800
24,24-10-07,800
24,25-10-07,800
24,27-10-07,800
24,29-10-07,800
24,30-10-07,800
24,30-10-07,800
24,01-11-07,800
24,03-11-07,800
24,03-11-07,800
24,04-11-07,800
24,05-11-07,800
24,06-11-07,800
24,07-11-07,800
24,10-11-07,800
24,11-11-07,800
24,12-11-07,800
24,13-11-07,800
24,14-11-07,800
24,15-11-07,800
24,15-11-07,800
24,15-11-07,800
24,15-11-07,800
24,18-11-07,800
22,26-10-07,800
22,29-10-07,800
22,31-10-07,800
22,01-11-07,800
22,03-11-07,800
22,05-11-07,800
22,06-11-07,800
22,08-11-07,800
22,11-11-07,800
24,25-02-07,300
25,16-02-07,300
26,06-10-07,300
25,13-07-07,300
25,18-08-07,300
25,23-08-07,300
25,29-09-07,300
25,01-10-07,300
25,20-12-07,300
1,21-01-07,200
1,02-02-07,200
1,20-02-07,200
1,20-10-07,200
1,14-11-07,200
16,03-01-07,400
16,05-01-07,400
16,06-01-07,400
16,06-01-07,400
16,12-01-07,400
16,14-01-07,400
16,15-01-07,400
16,18-01-07,400
16,22-01-07,400
16,02-02-07,400
16,05-02-07,400
16,19-02-07,400
16,23-02-07,400
16,06-03-07,400
18,01-05-07,900
24,23-06-07,900
25,26-11-07,900
1,16-05-07,400
18,02-05-07,900
18,03-05-07,900
18,03-05-07,900
18,03-05-07,900
18,14-11-07,900
18,07-12-07,900
25,13-01-07,900
25,13-02-07,900
1,26-12-07,200
1,02-01-07,900
9,27-11-07,900
12,25-05-07,900
16,16-10-07,900
18,15-03-07,900
18,21-03-07,900
18,20-04-07,900
18,03-10-07,400
18,06-10-07,400
1,16-05-07,400
1,18-05-07,400
1,23-05-07,400
1,26-05-07,400
1,19-06-07,400
1,21-06-07,400
1,04-07-07,400
3,20-10-07,200
1,04-07-07,400
1,07-07-07,400
1,07-07-07,400
1,11-07-07,400
1,17-07-07,400
1,18-08-07,400
1,24-08-07,400
1,27-08-07,400
1,29-08-07,400
1,07-09-07,400
1,20-09-07,400
1,31-10-07,400
1,08-12-07,400
18,09-11-07,400
18,20-11-07,400
18,30-12-07,400
16,08-02-07,200
16,24-02-07,200
1,07-01-07,400
1,13-01-07,400
1,12-02-07,400
1,12-02-07,400
1,14-02-07,400
1,03-03-07,400
1,27-03-07,400
1,11-04-07,400
1,12-04-07,400
17,08-11-07,800
17,10-11-07,800
17,13-11-07,800
17,20-11-07,800
17,20-11-07,800
17,25-11-07,800
17,28-11-07,800
17,29-11-07,800
17,02-12-07,800
17,02-12-07,800
17,11-12-07,800
17,11-12-07,800
17,11-12-07,800
17,12-12-07,800
17,12-12-07,800
17,13-12-07,800
17,14-12-07,800
17,16-12-07,800
17,20-12-07,800
1,21-12-07,800
1,27-12-07,800
1,29-12-07,800
6,01-11-07,800
6,02-11-07,800
6,03-11-07,800
6,05-11-07,800
6,05-11-07,800
6,11-11-07,800
6,12-11-07,800
6,20-11-07,800
6,21-11-07,800
6,22-11-07,800
6,23-11-07,800
6,24-11-07,800
6,25-11-07,800
6,26-11-07,800
6,26-11-07,800
6,26-11-07,800
6,28-11-07,800
6,01-12-07,800
6,02-12-07,800
6,02-12-07,800
6,02-12-07,800
18,09-12-07,800
18,12-12-07,800
18,13-12-07,800
18,14-12-07,800
18,15-12-07,800
18,15-12-07,800
18,16-12-07,800
18,19-12-07,800
18,19-12-07,800
18,25-12-07,800
18,25-12-07,800
18,26-12-07,800
18,26-12-07,800
18,28-12-07,800
6,03-12-07,800
6,04-12-07,800
6,04-12-07,800
6,04-12-07,800
6,08-12-07,800
6,10-12-07,800
16,09-03-07,400
16,13-03-07,400
16,22-03-07,400
16,24-03-07,400
16,24-03-07,400
16,08-04-07,400
16,13-04-07,400
16,14-04-07,400
16,21-04-07,400
16,21-04-07,400
16,22-04-07,400
16,25-04-07,400
16,28-04-07,400
16,06-05-07,400
16,09-05-07,400
16,14-05-07,400
16,19-05-07,400
16,19-05-07,400
16,27-05-07,400
16,27-05-07,400
16,28-05-07,400
16,28-05-07,400
16,01-06-07,400
16,01-06-07,400
16,02-06-07,400
16,03-06-07,400
16,03-06-07,400
16,06-06-07,400
16,25-06-07,400
16,30-06-07,400
16,02-07-07,400
16,11-07-07,400
16,12-07-07,400
16,18-07-07,400
17,21-12-07,800
17,22-12-07,800
17,23-12-07,800
17,27-12-07,800
17,27-12-07,800
17,28-12-07,800
18,26-10-07,800
1,30-10-07,800
1,05-11-07,800
1,09-11-07,800
1,09-11-07,800
1,17-11-07,800
1,17-11-07,800
1,02-12-07,800
1,03-12-07,800
1,05-12-07,800
1,07-12-07,800
1,10-12-07,800
1,15-12-07,800
16,04-11-07,800
18,26-10-07,800
18,28-10-07,800
18,29-10-07,800
18,01-11-07,800
18,01-11-07,800
18,02-11-07,800
18,05-11-07,800
18,08-11-07,800
18,08-11-07,800
18,09-11-07,800
18,09-11-07,800
18,15-11-07,800
18,15-11-07,800
18,16-11-07,800
18,17-11-07,800
18,17-11-07,800
18,17-11-07,800
18,18-11-07,800
18,19-11-07,800
18,21-11-07,800
18,27-11-07,800
18,27-11-07,800
18,28-11-07,800
18,29-11-07,800
18,29-11-07,800
18,30-11-07,800
18,04-12-07,800
18,05-12-07,800
18,05-12-07,800
18,07-12-07,800
6,25-10-07,800
16,05-11-07,800
16,07-11-07,800
16,17-11-07,800
16,27-11-07,800
16,02-12-07,800
16,03-12-07,800
16,03-12-07,800
16,05-12-07,800
16,09-12-07,800
16,11-12-07,800
16,11-12-07,800
16,12-12-07,800
16,14-12-07,800
17,24-10-07,800
17,26-10-07,800
17,26-10-07,800
17,31-10-07,800
17,02-11-07,800
17,05-11-07,800
3,01-06-07,300
3,17-09-07,300
6,21-02-07,300
9,17-03-07,300
9,25-07-07,300
9,10-10-07,300
9,26-10-07,300
17,27-02-07,400
17,02-03-07,400
17,08-03-07,400
17,13-03-07,400
17,26-07-07,400
17,21-08-07,400
17,25-08-07,400
16,29-04-07,300
17,06-05-07,300
17,29-08-07,300
18,04-05-07,300
18,26-05-07,300
24,12-04-07,300
24,20-12-07,300
25,01-01-07,300
12,25-12-07,400
12,26-12-07,400
12,30-12-07,400
17,04-09-07,400
18,09-08-07,400
18,15-08-07,400
18,21-08-07,400
18,11-05-07,400
25,20-12-07,300
26,29-04-07,300
26,27-05-07,300
26,03-07-07,300
26,02-09-07,300
26,09-10-07,300
16,28-10-07,400
16,09-12-07,400
16,26-12-07,400
17,20-01-07,400
9,08-10-07,400
17,04-09-07,400
25,17-02-07,400
16,15-04-07,400
16,15-04-07,400
16,18-04-07,400
16,19-05-07,400
16,12-06-07,400
16,30-06-07,400
12,29-07-07,400
12,31-07-07,400
12,03-08-07,400
12,06-08-07,400
12,18-08-07,400
12,30-08-07,400
18,05-06-07,400
18,13-07-07,400
18,01-08-07,400
18,02-08-07,400
18,04-08-07,400
18,10-03-07,400
18,12-03-07,400
18,17-03-07,400
18,22-03-07,400
18,31-03-07,400
18,01-04-07,400
18,03-04-07,400
18,26-04-07,2100
18,26-04-07,2100
18,29-04-07,2100
18,01-05-07,2100
18,04-05-07,2100
18,05-05-07,2100
18,06-05-07,2100
18,06-05-07,2100
18,06-05-07,2100
18,06-05-07,2100
18,07-05-07,2100
18,08-05-07,2100
18,09-05-07,2100
18,09-05-07,2100
18,09-05-07,2100
18,11-05-07,2100
18,11-05-07,2100
16,16-07-07,400
16,14-08-07,400
16,07-09-07,400
12,30-08-07,400
12,11-09-07,400
12,23-09-07,400
12,03-10-07,400
12,13-11-07,400
12,15-11-07,400
12,15-11-07,400
12,17-11-07,400
12,18-11-07,400
24,12-01-07,2100
24,18-01-07,2100
24,18-01-07,2100
24,20-01-07,2100
24,20-01-07,2100
24,24-01-07,2100
24,26-01-07,2100
24,27-01-07,2100
24,31-01-07,2100
16,22-10-07,300
16,22-10-07,300
16,23-10-07,300
16,24-10-07,300
16,26-10-07,300
16,02-11-07,300
16,02-11-07,300
16,15-11-07,300
16,16-11-07,300
16,17-11-07,300
16,19-11-07,300
16,26-11-07,300
16,27-11-07,300
16,01-12-07,300
16,09-12-07,300
22,11-03-07,2100
22,12-03-07,2100
22,12-03-07,2100
22,30-03-07,400
22,30-03-07,400
22,18-04-07,400
22,04-05-07,400
22,07-05-07,400
22,28-05-07,400
22,01-06-07,400
22,02-06-07,400
22,15-06-07,400
16,19-12-07,300
16,21-12-07,300
16,23-12-07,300
17,05-01-07,800
17,06-01-07,800
17,09-01-07,800
17,14-01-07,300
17,15-01-07,800
17,16-01-07,300
17,17-01-07,800
17,17-01-07,800
17,22-01-07,800
17,22-01-07,300
17,22-01-07,800
17,25-01-07,300
17,26-01-07,300
17,27-01-07,800
17,27-01-07,800
17,28-01-07,800
17,28-01-07,800
17,29-01-07,800
17,29-01-07,800
17,30-01-07,800
17,30-01-07,800
17,02-02-07,800
17,02-02-07,800
17,02-02-07,300
17,02-02-07,300
17,04-02-07,300
22,12-03-07,2100
22,18-03-07,2100
22,22-03-07,2100
22,25-03-07,2100
22,25-03-07,2100
22,28-03-07,2100
22,29-03-07,2100
22,02-04-07,2100
22,05-04-07,2100
22,07-04-07,2100
22,07-04-07,2100
22,08-04-07,2100
22,10-04-07,2100
22,11-04-07,2100
22,14-04-07,2100
22,18-04-07,2100
22,19-04-07,2100
22,21-04-07,2100
22,24-04-07,2100
22,24-04-07,2100
16,26-06-07,200
16,14-10-07,200
16,03-11-07,200
17,08-03-07,200
17,18-06-07,200
17,14-10-07,200
17,21-10-07,200
17,04-12-07,200
17,30-12-07,200
18,06-01-07,200
18,18-02-07,200
18,03-05-07,200
18,20-05-07,200
17,16-09-07,200
3,31-07-07,900
9,13-06-07,900
9,12-08-07,900
12,29-01-07,900
18,24-03-07,900
22,28-06-07,400
24,01-07-07,200
22,08-07-07,900
22,08-07-07,900
24,15-09-07,900
25,01-03-07,900
25,26-10-07,900
26,22-01-07,900
22,28-04-07,2100
22,06-05-07,2100
22,09-05-07,2100
22,11-05-07,2100
22,11-05-07,2100
22,11-05-07,2100
16,14-06-07,800
16,16-06-07,800
16,17-06-07,300
16,18-06-07,800
16,18-06-07,800
16,22-06-07,800
16,24-06-07,300
16,25-06-07,800
16,27-06-07,300
16,27-06-07,300
16,28-06-07,800
16,29-06-07,800
16,30-06-07,800
16,30-06-07,800
16,01-07-07,800
16,02-07-07,800
16,04-07-07,800
16,06-07-07,300
16,08-07-07,800
16,15-07-07,300
18,17-11-07,200
22,11-05-07,200
22,05-12-07,200
16,15-07-07,800
16,17-07-07,800
16,19-07-07,800
16,20-07-07,300
16,20-07-07,800
16,25-07-07,300
22,12-01-07,2100
22,13-01-07,2100
22,15-01-07,2100
22,25-01-07,2100
1,17-04-07,300
1,25-05-07,300
1,09-08-07,300
1,09-09-07,300
1,19-09-07,300
1,21-09-07,300
1,16-12-07,300
1,18-12-07,300
22,26-01-07,2100
22,26-01-07,2100
22,27-01-07,2100
22,27-01-07,2100
22,29-01-07,2100
22,01-02-07,2100
22,03-02-07,2100
22,03-02-07,2100
22,07-02-07,2100
22,08-02-07,2100
22,09-02-07,2100
22,09-02-07,2100
22,09-02-07,2100
22,10-02-07,2100
22,11-02-07,2100
22,13-02-07,2100
22,16-02-07,2100
22,22-02-07,2100
22,24-02-07,2100
22,24-02-07,2100
22,25-02-07,2100
22,01-03-07,2100
22,01-03-07,2100
22,03-03-07,2100
22,03-03-07,2100
22,04-03-07,2100
1,22-03-07,2400
3,10-02-07,2400
3,06-04-07,2400
3,04-05-07,2400
3,30-06-07,2400
24,01-01-07,2100
24,07-01-07,2100
22,25-01-07,200
16,25-07-07,800
16,26-07-07,800
16,26-07-07,800
16,31-07-07,800
16,31-07-07,300
16,05-08-07,800
16,05-08-07,800
16,08-08-07,800
16,10-08-07,300
16,11-08-07,800
16,13-08-07,300
16,19-08-07,300
16,19-08-07,300
16,21-08-07,300
