OBJECTID,PERMITTYPE,OCCUPANCYTYPE,PERMITNUMBER,EFFECTIVEDATE,EXPIRATIONDATE,RAINDATE,PURPOSE,STATUS,SEG_ID,TYPE,ADDRESS
1180,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,660968,PAVING,4700 E THOMPSON ST  
1181,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,660969,PAVING,4700 E THOMPSON ST  
1182,Construction & Improvements,Full Closure,G2015-01262,2016-11-01T00:00:00.000Z,,,Construction & Improvements,Future,660991,PAVING,2400 CHURCH ST  
1183,Construction & Improvements,Full Closure,G2015-01262,2016-11-01T00:00:00.000Z,,,Construction & Improvements,Future,661001,PAVING,2500 CHURCH ST  
1184,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,661072,PAVING,5500 JAMES ST  
1185,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,661073,PAVING,5600 JAMES ST  
1186,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,700033,PAVING,7900 MINERVA ST  
1187,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,700058,PAVING,7600 EVA ST  
1188,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,700195,PAVING,600 LEVERINGTON AVE  
1189,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,720511,PAVING,200 HARVEY ST  
1190,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,720534,PAVING,0 HARVEY ST  
1191,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,720535,PAVING,100 HARVEY ST  
1192,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,722091,PAVING,0 HARVEY ST  
1193,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740042,PAVING,1300 W OLNEY AVE  
1194,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740048,PAVING,700 W OLNEY AVE  
1195,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740050,PAVING,0 E OLNEY AVE  
1196,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,740301,PAVING,6600 ALGON AVE  
1197,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,740466,PAVING,5900 MALTA ST  
1198,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,740531,PAVING,6200 ALGON AVE  
1199,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,740613,PAVING,5800 N MARVINE ST  
1200,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740718,PAVING,1300 W OLNEY AVE  
1201,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740778,PAVING,600 W OLNEY AVE  
1202,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740783,PAVING,600 W OLNEY AVE  
1203,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740785,PAVING,500 W OLNEY AVE  
1204,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740790,PAVING,500 W OLNEY AVE  
1205,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,740794,PAVING,400 W OLNEY AVE  
1206,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,740911,PAVING,900 BRIDGE ST  
1207,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,740935,PAVING,0 BRIDGE ST  
1208,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,740943,PAVING,0 BRIDGE ST  
1209,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,740947,PAVING,0 BRIDGE ST  
1210,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741518,PAVING,4900 LARGE ST  
1211,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741521,PAVING,4800 LARGE ST  
1212,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741522,PAVING,4700 LARGE ST  
1213,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741524,PAVING,4700 LARGE ST  
1214,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741537,PAVING,4900 HORROCKS ST  
1215,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741616,PAVING,900 BRIDGE ST  
1216,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741622,PAVING,900 SANGER ST  
1217,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741624,PAVING,900 BRIDGE ST  
1218,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,741625,PAVING,900 SANGER ST  
1219,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,741637,PAVING,5600 FRONTENAC ST  
1220,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,741646,PAVING,5700 FRONTENAC ST  
1221,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,741649,PAVING,5700 FRONTENAC ST  
1222,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,741688,PAVING,6400 ALGON AVE  
1223,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,741690,PAVING,6400 ALGON AVE  
1224,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,741972,PAVING,1200 W OLNEY AVE  
1225,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,741993,PAVING,5900 N 13TH ST  
1226,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,742052,PAVING,5600 FRONTENAC ST  
1227,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,742053,PAVING,5600 FRONTENAC ST  
1228,ADA Ramps & Resurfacing,Full Closure,G2014-00042,2014-04-01T00:00:00.000Z,,,ADA Ramps & Resurfacing,Future,742099,PAVING,300 E OLNEY AVE  
1229,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,742375,PAVING,5700 FRONTENAC ST  
1230,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,742596,PAVING,6000 N 12TH ST  
1231,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,742761,PAVING,5700 FRONTENAC ST  
1232,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760013,PAVING,4800 OAKLAND ST  
1233,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760015,PAVING,5000 HORROCKS ST  
1234,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,760025,PAVING,4900 LONGSHORE AVE  
1235,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760053,PAVING,1500 DEVEREAUX AVE  
1236,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760228,PAVING,6900 TULIP ST  
1237,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760229,PAVING,6900 TULIP ST  
1238,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760230,PAVING,6800 TULIP ST  
1239,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760231,PAVING,6800 TULIP ST  
1240,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760232,PAVING,6700 TULIP ST  
1241,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760233,PAVING,6700 TULIP ST  
1242,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760609,PAVING,6200 LARGE ST  
1243,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760610,PAVING,6200 LARGE ST  
1244,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760635,PAVING,5100 HORROCKS ST  
1245,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760636,PAVING,5100 HORROCKS ST  
1246,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760637,PAVING,5000 HORROCKS ST  
1247,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760638,PAVING,4900 HORROCKS ST  
1248,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760640,PAVING,5900 LARGE ST  
1249,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760641,PAVING,0 LARGE ST  
1250,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760642,PAVING,0 LARGE ST  
1251,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760643,PAVING,0 LARGE ST  
1252,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760736,PAVING,0 DEVEREAUX AVE  
1253,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760737,PAVING,0 DEVEREAUX AVE  
1254,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760738,PAVING,0 DEVEREAUX AVE  
1255,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760747,PAVING,6800 LORETTO AVE  
1256,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760748,PAVING,6600 LORETTO AVE  
1257,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760749,PAVING,6300 LORETTO AVE  
1258,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760750,PAVING,6300 LORETTO AVE  
1259,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,760807,PAVING,6700 ALGON AVE  
1260,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,760966,PAVING,7300 JAMES ST  
1261,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761009,PAVING,7100 JAMES ST  
1262,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,761064,PAVING,4700 LONGSHORE AVE  
1263,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,761065,PAVING,4700 LONGSHORE AVE  
1264,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,761066,PAVING,4800 LONGSHORE AVE  
1265,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,761067,PAVING,4800 LONGSHORE AVE  
1266,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,761068,PAVING,4900 LONGSHORE AVE  
1267,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761177,PAVING,6200 KEYSTONE ST  
1268,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761179,PAVING,6300 KEYSTONE ST  
1269,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761180,PAVING,6300 KEYSTONE ST  
1270,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761424,PAVING,2800 SAINT VINCENT ST  
1271,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761425,PAVING,2800 SAINT VINCENT ST  
1272,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761428,PAVING,2900 SAINT VINCENT ST  
1273,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761430,PAVING,2900 SAINT VINCENT ST  
1274,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761432,PAVING,3000 SAINT VINCENT ST  
1275,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,761436,PAVING,3200 SAINT VINCENT ST  
1276,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,761489,PAVING,3000 TYSON AVE  
1277,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,761492,PAVING,3100 TYSON AVE  
1278,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,761495,PAVING,3200 TYSON AVE  
1279,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,761499,PAVING,3300 TYSON AVE  
1280,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762376,PAVING,6400 LORETTO AVE  
1281,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762383,PAVING,6400 LORETTO AVE  
1282,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762389,PAVING,6400 LORETTO AVE  
1283,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762393,PAVING,6300 LORETTO AVE  
1284,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,762394,PAVING,6300 FRONTENAC ST  
1285,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762396,PAVING,6300 LORETTO AVE  
1286,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,762397,PAVING,6300 FRONTENAC ST  
1287,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762416,PAVING,1300 COMLY ST  
1288,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762420,PAVING,1300 COMLY ST  
1289,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762460,PAVING,6500 LORETTO AVE  
1290,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762477,PAVING,1400 KNORR ST  
1291,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762481,PAVING,6700 LORETTO AVE  
1292,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762483,PAVING,6700 LORETTO AVE  
1293,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762559,PAVING,1400 COMLY ST  
1294,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762565,PAVING,1400 COMLY ST  
1295,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762571,PAVING,6000 LARGE ST  
1296,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762744,PAVING,2200 TYSON AVE  
1297,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762787,PAVING,2000 TYSON AVE  
1298,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762809,PAVING,1900 TYSON AVE  
1299,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762815,PAVING,1900 TYSON AVE  
1300,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762821,PAVING,1900 TYSON AVE  
1301,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762829,PAVING,1600 TYSON AVE  
1302,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762840,PAVING,6900 LARGE ST  
1303,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762849,PAVING,1600 TYSON AVE  
1304,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,762851,PAVING,1600 TYSON AVE  
1305,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,762858,PAVING,6800 LARGE ST  
1306,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,763173,PAVING,2800 TYSON AVE  
1307,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,800021,PAVING,300 E GRAVERS LN  
1308,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,800046,PAVING,300 W SPRINGFIELD AVE  
1309,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,800089,PAVING,0 E CHESTNUT HILL AVE  
1310,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,800092,PAVING,400 E GRAVERS LN  
1311,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,800094,PAVING,300 E GRAVERS LN  
1312,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,820700,PAVING,0 E MORELAND AVE  
1313,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,820701,PAVING,0 W SPRINGFIELD AVE  
1314,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,820728,PAVING,8300 MICHENER AVE  
1315,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,820729,PAVING,8000 MICHENER AVE  
1316,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,821099,PAVING,8200 MICHENER AVE  
1317,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,821152,PAVING,8100 MICHENER AVE  
1318,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,840204,PAVING,300 TYSON AVE  
1319,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,840205,PAVING,400 TYSON AVE  
1320,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,840209,PAVING,500 TYSON AVE  
1321,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,840209,PAVING,500 TYSON AVE  
1322,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,840212,PAVING,600 TYSON AVE  
1323,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,840215,PAVING,600 TYSON AVE  
1324,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,840221,PAVING,700 TYSON AVE  
1325,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,840228,PAVING,800 TYSON AVE  
1326,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,840236,PAVING,700 KNORR ST  
1327,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,840243,PAVING,6400 ARGYLE ST  
1328,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,840309,PAVING,400 SAINT VINCENT ST  
1329,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,840310,PAVING,500 SAINT VINCENT ST  
1330,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860183,PAVING,1000 LONEY ST  
1331,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860192,PAVING,1000 GRIFFITH ST  
1332,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860313,PAVING,7500 MONTOUR ST  
1333,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860329,PAVING,7400 CLARIDGE ST  
1334,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860343,PAVING,7400 MONTOUR ST  
1335,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860385,PAVING,7300 MONTOUR ST  
1336,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,860514,PAVING,1100 TYSON AVE  
1337,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,860517,PAVING,6900 ALGON AVE  
1338,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,860530,PAVING,1200 TYSON AVE  
1339,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,860531,PAVING,6800 ALGON AVE  
1340,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,860540,PAVING,6800 ALGON AVE  
1341,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,860544,PAVING,1300 TYSON AVE  
1342,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,860547,PAVING,6700 ALGON AVE  
1343,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860552,PAVING,1100 KNORR ST  
1344,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860554,PAVING,6900 LORETTO AVE  
1345,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860560,PAVING,1200 KNORR ST  
1346,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,860562,PAVING,1400 TYSON AVE  
1347,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860565,PAVING,6900 LORETTO AVE  
1348,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860724,PAVING,8000 EASTWOOD ST  
1349,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860727,PAVING,7900 EASTWOOD ST  
1350,Mill/Resurf,Full Closure,G2014-00651,2014-11-04T00:00:00.000Z,,,Mill/Resurf,Future,860730,PAVING,7900 EASTWOOD ST  
1351,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,860747,PAVING,2300 OAKMONT ST  
1352,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,861315,PAVING,8200 WINTHROP ST  
1353,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,861319,PAVING,8200 WINTHROP ST  
1354,Resurf/Signals/Stlight,Full Closure,G2006-0147,2016-02-11T00:00:00.000Z,,,Resurf/Signals/Stlight,Future,861338,PAVING,1000 TYSON AVE  
1355,Mill/Resurf,Full Closure,G2013-00311,2014-01-01T00:00:00.000Z,,,Mill/Resurf,Future,861340,PAVING,6900 ALGON AVE  
